method,m,n,s,k,loss,alpha,beta,time,RF,norm_RF,anc_loss_recall,inc_loss_recall,cls_loss_recall,anc_recall,inc_recall,cls_recall,taxa_RI,taxa_recall,taxa_precision,char_RI,char_recall,char_precision,L,back_mut_inf,par_evo_inf,back_mut_true,par_evo_true,loss_recall,loss_precision,loss_F1,flip01_correct,flip01_incorrect,flip10_correct,flip10_incorrect,TN,FN,FP,TP,ones,zeros,inTN,inFN,inFP,inTP
SPhyR_inK1,50,50,15,1,0.4,0.01,0.2,201.458,21,0.807692,0.455285,0.601093,0.383333,0.604651,0.79902,0.666667,0.976327,0.797101,0.987024,0.980408,0.647059,0.989924,-601.634,2,0,10,0,0.0597015,0.363636,0.102564,32,22,2,0,2246,13,24,217,189,2311,2266,45,4,185,
SPhyR_inK1,50,50,15,1,0.4,0.01,0.3,418.034,19,0.76,0.455285,0.601093,0.383333,0.604651,0.79902,0.666667,0.978776,0.84058,0.987024,0.980408,0.647059,0.989924,-881.12,2,0,10,0,0.0597015,0.363636,0.102564,33,21,2,0,2247,12,23,218,189,2311,2266,45,4,185,
SPhyR_inK1,50,50,16,1,0.1,0.0001,0.1,1771.92,13,0.619048,0.78481,0.783186,0.71875,0.786802,0.79773,0.762712,0.973061,0.939024,0.975503,0.986122,0.745455,0.997436,-442.258,12,0,4,0,0.833333,0.111111,0.196078,63,19,3,0,2140,6,20,334,275,2225,2156,69,4,271,
SPhyR_inK1,50,50,16,1,0.1,0.0001,0.2,3283.36,14,0.636364,0.793249,0.820354,0.703125,0.832487,0.824561,0.728814,0.973878,0.939024,0.976378,0.98449,0.709091,0.997436,-632.777,12,0,4,0,0.404762,0.140496,0.208589,63,22,2,0,2136,6,24,334,275,2225,2156,69,4,271,
SPhyR_inK1,50,50,16,1,0.1,0.0001,0.3,13130.3,11,0.578947,0.869198,0.830088,0.765625,0.908629,0.874097,0.779661,0.964898,0.853659,0.972878,0.98449,0.763636,0.994872,-892.543,7,0,4,0,0.857143,0.210526,0.338028,65,30,2,0,2128,4,32,336,275,2225,2156,69,4,271,
SPhyR_inK1,50,50,16,1,0.1,0.001,0.1,584.74,10,0.526316,0.7173,0.809735,0.65625,0.807107,0.886481,0.711864,0.973061,0.939024,0.975503,0.987755,0.781818,0.997436,-433.713,5,0,4,0,0,0,nan,63,15,4,0,2145,6,15,334,275,2225,2156,69,4,271,
SPhyR_inK1,50,50,16,1,0.1,0.001,0.2,3017.62,13,0.619048,0.755274,0.763717,0.71875,0.77665,0.805986,0.762712,0.973061,0.939024,0.975503,0.986122,0.745455,0.997436,-631.166,10,0,4,0,0.833333,0.114007,0.200573,63,19,3,0,2140,6,20,334,275,2225,2156,69,4,271,
SPhyR_inK1,50,50,16,1,0.1,0.001,0.3,7706.28,17,0.73913,0.831224,0.800885,0.734375,0.878173,0.843137,0.745763,0.960816,0.792683,0.972878,0.982857,0.727273,0.994872,-884.666,10,0,4,0,0.857143,0.148148,0.252632,64,35,1,0,2122,5,38,335,275,2225,2156,69,4,271,
SPhyR_inK1,50,50,16,1,0.1,0.01,0.1,590.011,11,0.55,0.755274,0.888496,0.734375,0.857868,0.951496,0.762712,0.953469,0.829268,0.96238,0.990204,0.818182,0.998291,-427.557,3,0,4,0,0.0952381,0.571429,0.163265,59,13,4,3,2147,13,13,327,275,2225,2156,69,4,271,
SPhyR_inK1,50,50,16,1,0.1,0.01,0.2,952.674,10,0.526316,0.7173,0.809735,0.65625,0.807107,0.886481,0.711864,0.973061,0.939024,0.975503,0.987755,0.781818,0.997436,-625.77,5,0,4,0,0,0,nan,63,15,4,0,2145,6,15,334,275,2225,2156,69,4,271,
SPhyR_inK1,50,50,16,1,0.1,0.01,0.3,2791.34,13,0.619048,0.755274,0.763717,0.71875,0.77665,0.805986,0.762712,0.973061,0.939024,0.975503,0.986122,0.745455,0.997436,-879.629,10,0,4,0,0.833333,0.114007,0.200573,63,19,3,0,2140,6,20,334,275,2225,2156,69,4,271,
SPhyR_inK1,50,50,16,1,0.2,0.0001,0.1,729.521,13,0.619048,0.534799,0.768244,0.644737,0.685279,0.909185,0.728814,0.948571,0.829268,0.95713,0.990204,0.814815,0.998292,-439.877,2,0,7,0,0.220779,0.944444,0.357895,53,14,4,2,2181,11,14,294,247,2253,2191,62,4,243,
SPhyR_inK1,50,50,16,1,0.2,0.0001,0.2,1694.12,14,0.666667,0.747253,0.793103,0.697368,0.812183,0.867905,0.745763,0.943673,0.804878,0.953631,0.986939,0.777778,0.996584,-642.688,8,0,7,0,0.415584,0.307692,0.353591,49,32,3,0,2162,13,33,292,247,2253,2191,62,4,243,
SPhyR_inK1,50,50,16,1,0.2,0.0001,0.3,9385.04,18,0.75,0.688645,0.757017,0.513158,0.77665,0.837977,0.627119,0.954286,0.768293,0.967629,0.980408,0.666667,0.994876,-895.859,12,0,7,0,0.545455,0.176471,0.266667,49,49,1,0,2143,13,52,292,247,2253,2191,62,4,243,
SPhyR_inK1,50,50,16,1,0.2,0.001,0.1,408.485,15,0.681818,0.567766,0.785084,0.618421,0.705584,0.909185,0.762712,0.953469,0.756098,0.967629,0.990204,0.833333,0.997438,-424.397,4,0,7,0,0.194805,0.681818,0.30303,49,14,4,3,2181,16,14,289,247,2253,2191,62,4,243,
SPhyR_inK1,50,50,16,1,0.2,0.001,0.2,786.721,13,0.619048,0.549451,0.800321,0.644737,0.705584,0.949432,0.728814,0.953469,0.817073,0.963255,0.989388,0.814815,0.997438,-635.975,2,0,7,0,0.207792,1,0.344086,53,23,4,0,2172,9,23,296,247,2253,2191,62,4,243,
SPhyR_inK1,50,50,16,1,0.2,0.001,0.3,6844.96,19,0.76,0.684982,0.760225,0.486842,0.771574,0.842105,0.610169,0.955102,0.756098,0.969379,0.979592,0.648148,0.994876,-894.625,12,0,7,0,0.532468,0.175966,0.264516,49,50,1,0,2142,13,53,292,247,2253,2191,62,4,243,
SPhyR_inK1,50,50,16,1,0.2,0.01,0.1,373.835,15,0.681818,0.567766,0.785084,0.618421,0.705584,0.909185,0.762712,0.953469,0.756098,0.967629,0.990204,0.833333,0.997438,-410.451,4,0,7,0,0.194805,0.681818,0.30303,49,14,4,3,2181,16,14,289,247,2253,2191,62,4,243,
SPhyR_inK1,50,50,16,1,0.2,0.01,0.2,412.545,15,0.681818,0.567766,0.785084,0.618421,0.705584,0.909185,0.762712,0.953469,0.756098,0.967629,0.990204,0.833333,0.997438,-624.727,4,0,7,0,0.194805,0.681818,0.30303,49,14,4,3,2181,16,14,289,247,2253,2191,62,4,243,
SPhyR_inK1,50,50,16,1,0.2,0.01,0.3,1185.74,17,0.73913,0.74359,0.818765,0.710526,0.822335,0.910217,0.745763,0.955102,0.817073,0.965004,0.987755,0.777778,0.997438,-885.946,6,0,7,0,0.454545,0.555556,0.5,53,25,3,0,2169,9,26,296,247,2253,2191,62,4,243,
SPhyR_inK1,50,50,16,1,0.4,0.0001,0.1,1283.21,10,0.526316,0.498282,0.731835,0.505882,0.680203,0.927761,0.694915,0.976327,0.939024,0.979003,0.983673,0.727273,0.995726,-411.22,4,0,9,0,0.0909091,0.37931,0.146667,50,19,2,0,2218,4,21,257,211,2289,2235,54,4,207,
SPhyR_inK1,50,50,16,1,0.4,0.0001,0.2,5849.15,9,0.5,0.487973,0.749064,0.611765,0.680203,0.950464,0.779661,0.976327,0.939024,0.979003,0.987755,0.818182,0.995726,-628.537,3,0,9,0,0.0991736,0.6,0.170213,50,15,3,0,2223,4,16,257,211,2289,2235,54,4,207,
SPhyR_inK1,50,50,16,1,0.4,0.0001,0.3,21134.2,15,0.681818,0.591065,0.718352,0.494118,0.715736,0.793602,0.677966,0.972245,0.939024,0.974628,0.980408,0.672727,0.994872,-888.47,10,0,9,0,0.173554,0.2,0.185841,48,37,0,0,2198,6,41,255,211,2289,2235,54,4,207,
SPhyR_inK1,50,50,16,1,0.4,0.001,0.1,977.268,9,0.473684,0.546392,0.758801,0.647059,0.695431,0.896801,0.813559,0.977959,0.987805,0.977253,0.986939,0.781818,0.996581,-400.527,6,0,9,0,0.140496,0.274194,0.185792,49,14,3,0,2224,5,15,256,211,2289,2235,54,4,207,
SPhyR_inK1,50,50,16,1,0.4,0.001,0.2,1130.32,10,0.526316,0.498282,0.731835,0.505882,0.680203,0.927761,0.694915,0.976327,0.939024,0.979003,0.983673,0.727273,0.995726,-620.455,4,0,9,0,0.0909091,0.37931,0.146667,50,19,2,0,2218,4,21,257,211,2289,2235,54,4,207,
SPhyR_inK1,50,50,16,1,0.4,0.001,0.3,7606.42,15,0.681818,0.591065,0.718352,0.494118,0.715736,0.793602,0.677966,0.972245,0.939024,0.974628,0.980408,0.672727,0.994872,-888.66,10,0,9,0,0.173554,0.2,0.185841,48,37,0,0,2198,6,41,255,211,2289,2235,54,4,207,
SPhyR_inK1,50,50,16,1,0.4,0.01,0.1,612.7,8,0.444444,0.556701,0.763296,0.635294,0.685279,0.896801,0.779661,0.977959,0.987805,0.977253,0.987755,0.781818,0.997436,-393.505,6,0,9,0,0.157025,0.296875,0.205405,48,12,3,1,2226,7,13,254,211,2289,2235,54,4,207,
SPhyR_inK1,50,50,16,1,0.4,0.01,0.2,1231.9,9,0.5,0.487973,0.749064,0.611765,0.680203,0.950464,0.779661,0.976327,0.939024,0.979003,0.987755,0.818182,0.995726,-616.791,3,0,9,0,0.0991736,0.6,0.170213,50,15,3,0,2223,4,16,257,211,2289,2235,54,4,207,
SPhyR_inK1,50,50,16,1,0.4,0.01,0.3,2331.14,9,0.5,0.487973,0.749064,0.611765,0.680203,0.950464,0.779661,0.976327,0.939024,0.979003,0.987755,0.818182,0.995726,-887.409,3,0,9,0,0.0991736,0.6,0.170213,50,15,3,0,2223,4,16,257,211,2289,2235,54,4,207,
SPhyR_inK1,50,50,17,1,0.1,0.0001,0.1,1006.54,14,0.823529,0.794163,0.597674,0.808777,0.748718,0.585635,0.811644,0.92898,0.780822,0.949027,0.930612,0.479675,0.980944,-602.046,18,0,11,0,0.60241,0.26178,0.364964,180,17,0,0,1385,23,20,1072,895,1605,1402,203,3,892,
SPhyR_inK1,50,50,17,1,0.1,0.0001,0.2,1698.33,10,0.666667,0.826421,0.626744,0.652038,0.741026,0.581952,0.626712,0.921633,0.863014,0.929564,0.937143,0.455285,0.990926,-630.841,18,0,11,0,0.686747,0.268868,0.386441,185,5,0,1,1397,19,8,1076,895,1605,1402,203,3,892,
SPhyR_inK1,50,50,17,1,0.1,0.0001,0.3,6945.9,13,0.764706,0.763441,0.587209,0.786834,0.751282,0.60221,0.797945,0.92,0.753425,0.942539,0.928163,0.430894,0.983666,-744.554,18,0,11,0,0.638554,0.325153,0.430894,180,23,0,0,1379,23,26,1072,895,1605,1402,203,3,892,
SPhyR_inK1,50,50,17,1,0.1,0.001,0.1,1117.53,13,0.764706,0.761905,0.57907,0.742947,0.692308,0.561694,0.743151,0.920816,0.780822,0.939759,0.933061,0.447154,0.987296,-598.458,20,0,11,0,0.60241,0.223214,0.325733,182,13,0,0,1389,21,16,1074,895,1605,1402,203,3,892,
SPhyR_inK1,50,50,17,1,0.1,0.001,0.2,1759.66,10,0.666667,0.789555,0.595349,0.598746,0.738462,0.581952,0.568493,0.921633,0.863014,0.929564,0.939592,0.455285,0.993648,-627.957,17,0,11,0,0.674699,0.265403,0.380952,185,4,0,1,1398,19,7,1076,895,1605,1402,203,3,892,
SPhyR_inK1,50,50,17,1,0.1,0.001,0.3,4194.98,10,0.666667,0.826421,0.626744,0.652038,0.741026,0.581952,0.626712,0.921633,0.863014,0.929564,0.937143,0.455285,0.990926,-741.252,18,0,11,0,0.686747,0.268868,0.386441,185,5,0,1,1397,19,8,1076,895,1605,1402,203,3,892,
SPhyR_inK1,50,50,17,1,0.1,0.01,0.1,1518.12,10,0.714286,0.768049,0.62907,0.579937,0.748718,0.646409,0.55137,0.906939,0.80137,0.921223,0.93551,0.455285,0.989111,-598.571,17,0,11,0,0.578313,0.539326,0.55814,179,4,2,2,1400,26,5,1069,895,1605,1402,203,3,892,
SPhyR_inK1,50,50,17,1,0.1,0.01,0.2,1102.02,11,0.733333,0.834101,0.705814,0.554859,0.751282,0.67035,0.527397,0.922449,0.719178,0.949954,0.938776,0.455285,0.99274,-638.777,16,0,11,0,0.674699,0.459016,0.546341,175,11,1,2,1392,30,13,1065,895,1605,1402,203,3,892,
SPhyR_inK1,50,50,17,1,0.1,0.01,0.3,3034.36,11,0.6875,0.789555,0.595349,0.598746,0.738462,0.581952,0.568493,0.931429,0.863014,0.940686,0.939592,0.455285,0.993648,-748.735,17,0,11,0,0.674699,0.267943,0.383562,184,8,0,1,1394,20,11,1075,895,1605,1402,203,3,892,
SPhyR_inK1,50,50,17,1,0.2,0.0001,0.1,1617.1,12,0.75,0.761628,0.59894,0.508475,0.810256,0.637201,0.441781,0.927347,0.863014,0.936052,0.958367,0.542553,0.992927,-591.009,18,0,19,0,0.46988,0.565217,0.513158,166,10,1,2,1476,27,12,985,824,1676,1485,191,3,821,
SPhyR_inK1,50,50,17,1,0.2,0.0001,0.2,1376.85,12,0.75,0.748837,0.59364,0.663842,0.779487,0.618785,0.626712,0.927347,0.712329,0.956441,0.960816,0.595745,0.991158,-634.694,19,0,19,0,0.487952,0.496933,0.492401,172,16,0,0,1469,19,19,993,824,1676,1485,191,3,821,
SPhyR_inK1,50,50,17,1,0.2,0.0001,0.3,10038.2,12,0.75,0.748837,0.59364,0.663842,0.779487,0.618785,0.626712,0.927347,0.712329,0.956441,0.960816,0.595745,0.991158,-757.162,19,0,19,0,0.487952,0.496933,0.492401,172,16,0,0,1469,19,19,993,824,1676,1485,191,3,821,
SPhyR_inK1,50,50,17,1,0.2,0.001,0.1,1461.56,10,0.666667,0.731395,0.569788,0.409605,0.792308,0.587477,0.332192,0.93551,0.753425,0.960148,0.953469,0.521277,0.98939,-584.525,19,0,19,0,0.542169,0.661765,0.596026,166,13,1,1,1473,26,15,986,824,1676,1485,191,3,821,
SPhyR_inK1,50,50,17,1,0.2,0.001,0.2,1035.23,12,0.75,0.761628,0.59894,0.508475,0.810256,0.637201,0.441781,0.927347,0.863014,0.936052,0.958367,0.542553,0.992927,-639.521,18,0,19,0,0.46988,0.565217,0.513158,166,10,1,2,1476,27,12,985,824,1676,1485,191,3,821,
SPhyR_inK1,50,50,17,1,0.2,0.001,0.3,3355.95,12,0.75,0.748837,0.59364,0.663842,0.779487,0.618785,0.626712,0.927347,0.712329,0.956441,0.960816,0.595745,0.991158,-757.904,19,0,19,0,0.487952,0.496933,0.492401,172,16,0,0,1469,19,19,993,824,1676,1485,191,3,821,
SPhyR_inK1,50,50,17,1,0.2,0.01,0.1,1045.38,16,0.842105,0.722093,0.568021,0.661017,0.776923,0.618785,0.626712,0.912653,0.547945,0.962002,0.960816,0.617021,0.98939,-585.162,17,0,19,0,0.46988,0.464286,0.467066,162,16,1,1,1470,30,18,982,824,1676,1485,191,3,821,
SPhyR_inK1,50,50,17,1,0.2,0.01,0.2,1371.38,12,0.75,0.761628,0.59894,0.508475,0.810256,0.637201,0.441781,0.927347,0.863014,0.936052,0.958367,0.542553,0.992927,-640.043,18,0,19,0,0.46988,0.565217,0.513158,166,10,1,2,1476,27,12,985,824,1676,1485,191,3,821,
SPhyR_inK1,50,50,17,1,0.2,0.01,0.3,1988.09,15,0.833333,0.698837,0.539753,0.700565,0.782051,0.618785,0.688356,0.921633,0.657534,0.957368,0.955102,0.595745,0.984969,-769.597,16,0,19,0,0.439759,0.453416,0.446483,169,24,0,0,1461,22,27,990,824,1676,1485,191,3,821,
SPhyR_inK1,50,50,17,1,0.4,0.0001,0.1,1879.75,7,0.5,0.618182,0.487881,0.374396,0.75641,0.657459,0.469178,0.936327,0.732877,0.963855,0.945306,0.539062,0.992707,-582.311,13,0,23,0,0.73125,0.906977,0.809689,169,12,0,1,1466,18,16,1000,836,1664,1478,186,4,832,
SPhyR_inK1,50,50,17,1,0.4,0.0001,0.2,1188.95,14,0.777778,0.817112,0.613761,0.797101,0.74359,0.600368,0.743151,0.942041,0.863014,0.952734,0.966531,0.734375,0.993619,-629.245,24,0,23,0,0.725,0.520179,0.605744,175,11,0,0,1467,11,15,1007,836,1664,1478,186,4,832,
SPhyR_inK1,50,50,17,1,0.4,0.0001,0.3,2116.23,11,0.6875,0.768984,0.565285,0.801932,0.741026,0.60221,0.743151,0.946122,0.876712,0.955514,0.968163,0.75,0.993619,-751.188,21,0,23,0,0.7,0.525822,0.600536,177,9,0,0,1469,9,13,1009,836,1664,1478,186,4,832,
SPhyR_inK1,50,50,17,1,0.4,0.001,0.1,1133.67,12,0.75,0.731551,0.590305,0.644928,0.776923,0.683241,0.55137,0.959184,0.863014,0.972196,0.955918,0.632812,0.993619,-576.366,19,0,23,0,0.5375,0.693548,0.605634,167,12,1,0,1467,19,15,999,836,1664,1478,186,4,832,
SPhyR_inK1,50,50,17,1,0.4,0.001,0.2,2302.02,14,0.777778,0.640642,0.533229,0.323671,0.728205,0.685083,0.39726,0.941224,0.842466,0.954588,0.934694,0.429688,0.993619,-631.36,16,0,23,0,0.675,0.666667,0.670807,161,21,1,0,1458,25,24,993,836,1664,1478,186,4,832,
SPhyR_inK1,50,50,17,1,0.4,0.001,0.3,3204.11,13,0.764706,0.817112,0.610633,0.794686,0.74359,0.594843,0.743151,0.939592,0.863014,0.949954,0.965714,0.726562,0.993619,-754.483,24,0,23,0,0.7125,0.491379,0.581633,176,13,0,0,1465,10,17,1008,836,1664,1478,186,4,832,
SPhyR_inK1,50,50,17,1,0.4,0.01,0.1,1337.95,10,0.666667,0.664171,0.52541,0.374396,0.75641,0.650092,0.469178,0.926531,0.849315,0.936979,0.93551,0.445312,0.992707,-579.824,16,0,23,0,0.71875,0.766667,0.741935,162,12,0,3,1466,27,16,991,836,1664,1478,186,4,832,
SPhyR_inK1,50,50,17,1,0.4,0.01,0.2,1197.83,12,0.75,0.73262,0.591087,0.644928,0.776923,0.685083,0.55137,0.95102,0.863014,0.962929,0.955918,0.632812,0.993619,-632.891,19,0,23,0,0.5375,0.688,0.603509,167,9,1,1,1470,20,12,998,836,1664,1478,186,4,832,
SPhyR_inK1,50,50,17,1,0.4,0.01,0.3,2300.1,12,0.75,0.792513,0.563722,0.804348,0.74359,0.581952,0.746575,0.905306,0.657534,0.938832,0.967347,0.742188,0.993619,-761.56,23,0,23,0,0.7,0.419476,0.52459,170,13,0,1,1465,17,17,1001,836,1664,1478,186,4,832,
SPhyR_inK1,50,50,18,1,0.1,0.0001,0.1,462.524,15,0.75,0.618824,0.787751,0.64881,0.705882,0.927891,0.72,0.859592,0.503185,0.982437,0.957551,0.575472,0.993744,-499.819,13,0,6,0,0.0789474,0.0625,0.0697674,111,8,3,1,1772,25,10,693,588,1912,1777,135,5,583,
SPhyR_inK1,50,50,18,1,0.1,0.0001,0.2,778.568,14,0.736842,0.651765,0.768743,0.714286,0.726471,0.903401,0.753333,0.859592,0.490446,0.986828,0.955918,0.537736,0.995532,-631.786,15,0,6,0,0.157895,0.0952381,0.118812,113,15,2,1,1764,23,18,695,588,1912,1777,135,5,583,
SPhyR_inK1,50,50,18,1,0.1,0.0001,0.3,2776.01,18,0.857143,0.712941,0.446674,0.607143,0.741176,0.497959,0.66,0.94449,0.821656,0.986828,0.940408,0.396226,0.991957,-813.242,23,0,6,0,0.184211,0.0153846,0.0283976,120,24,1,0,1754,15,28,703,588,1912,1777,135,5,583,
SPhyR_inK1,50,50,18,1,0.1,0.001,0.1,217.177,15,0.75,0.651765,0.823654,0.755952,0.711765,0.927891,0.8,0.859592,0.503185,0.982437,0.957551,0.575472,0.993744,-491.134,14,0,6,0,0.157895,0.117647,0.134831,111,8,3,1,1772,25,10,693,588,1912,1777,135,5,583,
SPhyR_inK1,50,50,18,1,0.1,0.001,0.2,348.133,15,0.75,0.618824,0.787751,0.64881,0.705882,0.927891,0.72,0.859592,0.503185,0.982437,0.957551,0.575472,0.993744,-619.835,13,0,6,0,0.0789474,0.0625,0.0697674,111,8,3,1,1772,25,10,693,588,1912,1777,135,5,583,
SPhyR_inK1,50,50,18,1,0.1,0.001,0.3,1712.01,18,0.857143,0.72,0.489968,0.625,0.752941,0.54966,0.68,0.94449,0.821656,0.986828,0.943673,0.443396,0.991063,-810.75,22,0,6,0,0.184211,0.0167064,0.0306346,120,15,2,0,1764,15,18,703,588,1912,1777,135,5,583,
SPhyR_inK1,50,50,18,1,0.1,0.01,0.1,163.888,16,0.8,0.585882,0.756072,0.416667,0.635294,0.89932,0.46,0.822041,0.378981,0.974753,0.934694,0.367925,0.988382,-478.822,13,0,6,0,0.0789474,0.0254237,0.0384615,103,8,4,2,1773,34,9,684,588,1912,1777,135,5,583,
SPhyR_inK1,50,50,18,1,0.1,0.01,0.2,256.982,15,0.75,0.651765,0.823654,0.755952,0.711765,0.927891,0.8,0.859592,0.503185,0.982437,0.957551,0.575472,0.993744,-615.91,14,0,6,0,0.157895,0.117647,0.134831,111,8,3,1,1772,25,10,693,588,1912,1777,135,5,583,
SPhyR_inK1,50,50,18,1,0.1,0.01,0.3,560.166,12,0.666667,0.703529,0.850053,0.755952,0.776471,0.957823,0.8,0.85551,0.487261,0.982437,0.959184,0.584906,0.994638,-809.623,10,0,6,0,0.157895,0.171429,0.164384,112,10,3,1,1770,24,12,694,588,1912,1777,135,5,583,
SPhyR_inK1,50,50,18,1,0.2,0.0001,0.1,323.845,15,0.75,0.696429,0.49607,0.712707,0.726471,0.593197,0.76,0.851429,0.426752,0.997805,0.978776,0.72973,0.994787,-477.017,20,0,11,0,0.3,0.045,0.0782609,107,5,3,0,1797,23,7,673,571,1929,1799,130,5,566,
SPhyR_inK1,50,50,18,1,0.2,0.0001,0.2,710.108,11,0.611111,0.636905,0.763319,0.552486,0.75,0.965986,0.586667,0.863673,0.477707,0.996707,0.976327,0.675676,0.995656,-613.397,10,0,11,0,0.15,0.236842,0.183673,105,7,3,0,1795,25,9,671,571,1929,1799,130,5,566,
SPhyR_inK1,50,50,18,1,0.2,0.0001,0.3,2420.13,15,0.75,0.69246,0.455895,0.701657,0.717647,0.540136,0.746667,0.863673,0.477707,0.996707,0.976327,0.675676,0.995656,-807.332,21,0,11,0,0.3,0.0405405,0.0714286,105,14,2,0,1787,25,17,671,571,1929,1799,130,5,566,
SPhyR_inK1,50,50,18,1,0.2,0.001,0.1,226.893,8,0.5,0.664683,0.734498,0.61326,0.752941,0.934694,0.673333,0.823673,0.343949,0.989023,0.968163,0.594595,0.992181,-466.857,9,0,11,0,0.25,0.517241,0.337079,101,3,4,1,1800,30,4,666,571,1929,1799,130,5,566,
SPhyR_inK1,50,50,18,1,0.2,0.001,0.2,355.835,13,0.684211,0.638889,0.736245,0.524862,0.770588,0.979592,0.586667,0.857959,0.493631,0.983535,0.965714,0.567568,0.991312,-606.976,9,0,11,0,0.15,0.391304,0.216867,102,5,4,0,1798,28,6,668,571,1929,1799,130,5,566,
SPhyR_inK1,50,50,18,1,0.2,0.001,0.3,1853.61,15,0.75,0.69246,0.455895,0.701657,0.717647,0.540136,0.746667,0.863673,0.477707,0.996707,0.976327,0.675676,0.995656,-803.239,21,0,11,0,0.3,0.0405405,0.0714286,105,14,2,0,1787,25,17,671,571,1929,1799,130,5,566,
SPhyR_inK1,50,50,18,1,0.2,0.01,0.1,231.447,9,0.529412,0.708333,0.801747,0.640884,0.758824,0.938776,0.673333,0.829388,0.353503,0.993414,0.978776,0.72973,0.994787,-462.663,8,0,11,0,0.25,0.5,0.333333,102,3,4,1,1800,29,4,667,571,1929,1799,130,5,566,
SPhyR_inK1,50,50,18,1,0.2,0.01,0.2,211.09,13,0.684211,0.638889,0.736245,0.524862,0.770588,0.979592,0.586667,0.857959,0.493631,0.983535,0.965714,0.567568,0.991312,-602.897,9,0,11,0,0.15,0.391304,0.216867,102,5,4,0,1798,28,6,668,571,1929,1799,130,5,566,
SPhyR_inK1,50,50,18,1,0.2,0.01,0.3,453.729,15,0.75,0.696429,0.49607,0.712707,0.726471,0.593197,0.76,0.875918,0.515924,1,0.978776,0.72973,0.994787,-802.447,20,0,11,0,0.3,0.0447761,0.0779221,109,3,3,0,1799,21,5,675,571,1929,1799,130,5,566,
SPhyR_inK1,50,50,18,1,0.4,0.0001,0.1,1459.56,11,0.611111,0.571856,0.64625,0.460829,0.658824,0.952381,0.513333,0.850612,0.44586,0.990121,0.976327,0.65,0.993133,-445.059,16,0,21,0,0.189944,0.515152,0.277551,86,7,3,0,1914,18,9,559,478,2022,1918,104,5,473,
SPhyR_inK1,50,50,18,1,0.4,0.0001,0.2,3680.52,8,0.5,0.633234,0.708125,0.529954,0.694118,0.964626,0.573333,0.887347,0.579618,0.993414,0.976327,0.65,0.993133,-607.8,16,0,21,0,0.608939,0.825758,0.700965,89,4,3,0,1917,15,6,562,478,2022,1918,104,5,473,
SPhyR_inK1,50,50,18,1,0.4,0.0001,0.3,18715.1,10,0.588235,0.571856,0.64625,0.460829,0.658824,0.952381,0.513333,0.884898,0.566879,0.994512,0.976327,0.65,0.993133,-827.674,16,0,21,0,0.189944,0.523077,0.278689,88,5,3,0,1916,16,7,561,478,2022,1918,104,5,473,
SPhyR_inK1,50,50,18,1,0.4,0.001,0.1,1159.8,9,0.529412,0.633234,0.708125,0.529954,0.694118,0.964626,0.573333,0.854694,0.464968,0.989023,0.976327,0.65,0.993133,-438.579,16,0,21,0,0.608939,0.801471,0.692063,87,6,3,0,1915,17,8,560,478,2022,1918,104,5,473,
SPhyR_inK1,50,50,18,1,0.4,0.001,0.2,2341.07,10,0.588235,0.571856,0.64625,0.460829,0.658824,0.952381,0.513333,0.884898,0.566879,0.994512,0.976327,0.65,0.993133,-601.32,16,0,21,0,0.189944,0.523077,0.278689,88,5,3,0,1916,16,7,561,478,2022,1918,104,5,473,
SPhyR_inK1,50,50,18,1,0.4,0.001,0.3,11104.6,12,0.666667,0.565868,0.6925,0.479263,0.620588,0.934694,0.526667,0.884898,0.566879,0.994512,0.976327,0.65,0.993133,-821.194,20,0,21,0,0.184358,0.417722,0.255814,88,5,3,0,1916,16,7,561,478,2022,1918,104,5,473,
SPhyR_inK1,50,50,18,1,0.4,0.01,0.1,588.905,8,0.5,0.586826,0.69,0.497696,0.658824,0.930612,0.546667,0.817959,0.321656,0.989023,0.977959,0.716667,0.991416,-429.78,16,0,21,0,0.223464,0.645161,0.33195,84,2,4,1,1920,21,3,556,478,2022,1918,104,5,473,
SPhyR_inK1,50,50,18,1,0.4,0.01,0.2,1197.92,8,0.5,0.633234,0.708125,0.529954,0.694118,0.964626,0.573333,0.884898,0.566879,0.994512,0.976327,0.65,0.993133,-598.711,16,0,21,0,0.608939,0.832061,0.703226,88,5,3,0,1916,16,7,561,478,2022,1918,104,5,473,
SPhyR_inK1,50,50,18,1,0.4,0.01,0.3,2844.17,10,0.588235,0.571856,0.64625,0.460829,0.658824,0.952381,0.513333,0.884898,0.566879,0.994512,0.976327,0.65,0.993133,-818.585,16,0,21,0,0.189944,0.523077,0.278689,88,5,3,0,1916,16,7,561,478,2022,1918,104,5,473,
SPhyR_inK1,50,50,19,1,0.1,0.0001,0.1,956.794,14,0.666667,0.605839,0.687852,0.626667,0.774295,0.922753,0.695876,0.939592,0.629371,0.980591,0.97551,0.835443,0.985166,-552.867,9,0,14,0,0.169811,0.391304,0.236842,127,24,1,1,1752,22,26,700,577,1923,1775,148,3,574,
SPhyR_inK1,50,50,19,1,0.1,0.0001,0.2,3651.46,17,0.73913,0.611314,0.666935,0.515556,0.821317,0.942416,0.582474,0.930612,0.839161,0.942699,0.953469,0.531646,0.982548,-666.618,9,0,14,0,0.113208,0.285714,0.162162,122,36,2,0,1741,26,37,696,577,1923,1775,148,3,574,
